과정ID,회차,기관ID,과정명,훈련시작일,훈련종료일,모집정원,수강신청인원,실제수강인원,수료인원,총훈련비,취업률_3개월,취업인원_3개월,취업률_6개월,취업인원_6개월,미가입_취업률_6개월,미가입_취업인원_6개월,연도,만족도,주소,NCS여부,총훈련일수,총훈련시간,수료율,수강신청률,일 평균 훈련시간,취업당 훈련비,수도권여부,취업률
AIG20230000412755,3,201900607,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),2023-12-07,2024-05-23,20,23,20.0,19,8529300.0,17.6,3.0,52.9,9.0,11.8,2,2023,743,서울특별시 마포구 동교로 156-11,0,113,900,95.0,115.0,7.96,775390.91,1,57.89
AIG20220000409296,2,9911000019000,파이썬(Python) 활용 빅데이터 분석 & 태블로(Tableau) 활용 데이터 시각화,2023-12-12,2024-06-12,20,24,7.0,7,9338420.0,33.3,2.0,33.3,2.0,16.7,1,2023,848,서울특별시 강남구 역삼동 테헤란로5길 24,0,123,980,100.0,120.0,7.97,3112806.67,1,42.86
AIG20220000409445,6,202000792,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,2023-12-13,2024-06-19,20,20,16.0,14,17714400.0,50.0,7.0,85.7,12.0,0.0,0,2023,812,서울특별시 금천구 가산로9길 54,0,123,976,87.5,100.0,7.93,1476200.0,1,85.71
AIG20230000412795,4,202000792,에듀테크 풀스택 개발자 양성(Java),2023-12-18,2024-06-20,20,19,15.0,14,17424000.0,92.9,13.0,92.9,13.0,0.0,0,2023,777,서울특별시 금천구 가산로9길 54,0,121,960,93.33,95.0,7.93,1340307.69,1,92.86
AIG20230000412819,2,2003023449702,"클라우드 기반의 자바 풀스택 (Springboot, React, flutter) 개발자",2023-12-19,2024-06-14,20,33,20.0,16,9097920.0,21.4,3.0,78.6,11.0,14.3,2,2023,965,서울특별시 서초구 강남대로 405 (서초동 통영빌딩),0,120,960,80.0,165.0,8.0,699840.0,1,81.25
AIG20230000455749,1,201902430,메가존클라우드 MSP 솔루션 아키텍트 양성 과정,2023-12-20,2024-06-25,20,24,20.0,20,17424000.0,10.0,2.0,55.0,11.0,5.0,1,2023,842,서울특별시 강남구 역삼동 논현로85길 46(메가존빌딩),0,120,960,100.0,120.0,8.0,1452000.0,1,60.0
AIG20230000455568,1,2128185877000,머신러닝 API를 활용한 AI 지능형 웹앱 서비스 개발자 양성,2023-12-20,2024-07-02,20,17,17.0,14,9856080.0,23.1,3.0,38.5,5.0,0.0,0,2023,898,"서울특별시 성동구 성수일로10길 12(성수동2가, 성수씨에프타워(성수CF-TOWER))",0,130,1040,82.35,85.0,8.0,1971216.0,1,35.71
AIG20230000455726,1,202202887,방송영상 기반 AR·VR 실감콘텐츠 기획 제작,2023-12-21,2024-03-21,20,23,19.0,16,6969600.0,18.2,2.0,18.2,2.0,0.0,0,2023,910,전라북도 전주시 완산구 선너머1길 50,0,48,384,84.21,115.0,8.0,3484800.0,0,12.5
AIG20230000412832,4,202000792,에듀테크 상품서비스 PM(프로덕트매니저) 양성,2023-12-21,2024-06-25,20,18,13.0,7,17424000.0,100.0,7.0,100.0,7.0,0.0,0,2023,748,서울특별시 금천구 가산로9길 54,0,121,960,53.85,90.0,7.93,2489142.86,1,100.0
AIG20230000455751,1,202202339,AI기반 에너지 고효율 스마트팜 전문인력 양성,2023-12-26,2024-05-31,20,18,17.0,14,7960680.0,30.0,3.0,30.0,3.0,0.0,0,2023,571,충청북도 청주시 청원구 대성로 298,0,105,840,82.35,90.0,8.0,2653560.0,0,21.43
AIG20220000409240,4,1998498932802,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,2023-12-27,2024-06-26,20,17,11.0,9,9097920.0,25.0,2.0,25.0,2.0,25.0,2,2023,924,서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스),0,120,960,81.82,85.0,8.0,2274480.0,1,44.44
AIG20220000366896,14,9911000019000,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2023-12-27,2024-06-25,20,12,10.0,8,9192690.0,16.7,1.0,50.0,3.0,0.0,0,2023,833,서울특별시 강남구 역삼동 테헤란로5길 24,0,122,970,80.0,60.0,7.95,3064230.0,1,37.5
AIG20230000455731,1,1998470867400,HIWARE로 완성하는 클라우드 IT 인프라 보안 엔지니어 양성,2023-12-28,2024-06-25,20,19,16.0,15,9097920.0,73.3,11.0,93.3,14.0,0.0,0,2023,893,서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망),0,120,960,93.75,95.0,8.0,649851.43,1,93.33
AIG20220000409297,3,1999098928801,PBL기반 자바/스프링 백엔드 과정,2023-12-28,2024-06-26,20,12,11.0,11,8870470.0,63.6,7.0,63.6,7.0,0.0,0,2023,930,서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터),0,119,936,100.0,60.0,7.87,1267210.0,1,63.64
AIG20200000286683,7,1408179916000,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,2023-12-28,2024-06-07,20,13,12.0,8,11765600.0,14.3,1.0,28.6,2.0,0.0,0,2023,865,서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리),0,103,800,66.67,65.0,7.77,5882800.0,1,25.0
AIG20230000455775,1,1998368247100,클라우드 활용 스마트 IoT 융합 플랫폼 개발자 과정,2023-12-29,2024-07-10,20,10,9.0,3,8150220.0,66.7,2.0,66.7,2.0,0.0,0,2023,1000,대구광역시 중구 교동1길 35,0,131,860,33.33,50.0,6.56,4075110.0,0,66.67
AIG20230000455766,1,202001423,[GSITM] 부트캠프,2023-12-29,2024-08-23,20,15,14.0,9,11616000.0,12.5,1.0,37.5,3.0,12.5,1,2023,671,서울특별시 중구 세종대로 39,0,81,640,64.29,75.0,7.9,2904000.0,1,44.44
AIG20230000455704,1,1998498932813,"[KDT]웹퍼블리셔(UIUX)&프론트엔드개발(API,ChatGPT,피그마,리액트,뷰)기업플랫폼프로젝트",2023-12-29,2024-07-03,20,8,6.0,6,9097920.0,40.0,2.0,60.0,3.0,0.0,0,2023,812,서울특별시 구로구 새말로 97 (구로동 신도림테크노마트),0,120,960,100.0,40.0,8.0,3032640.0,1,50.0
AIG20230000455589,1,1299254587000,"프로젝트 기반 풀스택(JAVA, Spring) 개발자 양성 과정",2023-12-29,2024-06-25,20,17,14.0,12,9003150.0,45.5,5.0,63.6,7.0,0.0,0,2023,714,경기도 성남시 분당구 돌마로 73,0,120,950,85.71,85.0,7.92,1286164.29,1,58.33
AIG20230000412744,2,1999017290900,"[풀스텍]클라우드 기반의 웹&앱 개발자 취업연계 부트캠프(자바,도커,보안)",2023-12-29,2024-07-19,20,21,11.0,8,10329930.0,0.0,0.0,50.0,3.0,16.7,1,2023,571,경기도 성남시 수정구 수정로 167 (태평동),0,137,1090,72.73,105.0,7.96,2582482.5,1,50.0
AIG20230000412740,2,1999017290900,[인공지능]AIoT를 이용한 빅데이터 분석 산업솔루션 개발 취업연계 부트캠프,2023-12-29,2024-07-19,20,18,14.0,10,10329930.0,12.5,1.0,25.0,2.0,0.0,0,2023,804,경기도 성남시 수정구 수정로 167 (태평동),0,137,1090,71.43,90.0,7.96,5164965.0,1,20.0
AIG20220000409283,4,1998498932811,기업 요구를 반영한 프로젝트 중심 프론트엔드 React(리액트) 개발자 양성,2023-12-29,2024-06-17,20,13,9.0,3,8529300.0,50.0,1.0,50.0,1.0,0.0,0,2023,887,대구 중구 남일동,0,113,900,33.33,65.0,7.96,8529300.0,0,33.33
AIG20210000314421,10,4088524106000,"VR,AR 게임개발 및 에셋디자이너 양성과정",2023-12-29,2024-07-04,20,9,6.0,3,8339760.0,0.0,0.0,0.0,0.0,33.3,1,2023,886,광주광역시 광산구 첨단중앙로 96,0,126,880,50.0,45.0,6.98,8339760.0,0,33.33
AIG20210000314414,3,1998133640100,인공지능 활용 웹서비스 개발(PBL-스마트웰니스 특구기업맞춤),2023-12-29,2024-07-05,20,11,11.0,7,9529000.0,66.7,4.0,83.3,5.0,16.7,1,2023,898,대구광역시 동구 동대구로 566 (신암동),0,127,1000,63.64,55.0,7.87,1588166.67,0,85.71
AIG20210000313613,3,1998112837303,산업 프로젝트 기반 융합형 빅데이터 분석 전문가 과정,2023-03-06,2023-11-24,21,18,15.0,15,8576100.0,10.0,1.0,30.0,3.0,0.0,0,2023,680,대전광역시 대덕구 한남로 70,0,159,900,100.0,85.71,5.66,2858700.0,0,20.0
AIG20220000409306,2,1999022905100,"의료 빅데이터 분석 및 자바(java) S/W개발자 과정 (스프링, 파이썬)",2023-05-09,2023-10-31,21,21,21.0,16,8984190.0,50.0,6.0,75.0,9.0,0.0,0,2023,672,서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차),0,119,948,76.19,100.0,7.97,998243.33,1,56.25
AIG20230000412904,2,8158800171000,(핀테크) Spring 기반 핀테크 개발자 양성과정,2023-08-23,2024-02-28,21,21,20.0,18,9126350.0,38.9,7.0,61.1,11.0,16.7,3,2023,891,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),0,122,963,90.0,100.0,7.89,651882.14,1,77.78
AIG20210000328661,6,8158800171000,AI기반 챗봇 및 OCR 개발 전문가 과정,2023-10-26,2024-04-22,21,12,11.0,10,8946280.0,14.3,1.0,28.6,2.0,0.0,0,2023,873,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),0,119,944,90.91,57.14,7.93,4473140.0,1,20.0
AIG20210000314440,5,1408179916000,어트랙션 기반 VR/AR 콘텐츠 개발 과정,2023-03-17,2023-07-28,22,25,22.0,22,10518900.0,9.5,2.0,28.6,6.0,9.5,2,2023,947,서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리),1,88,700,100.0,113.64,7.95,1314862.5,1,36.36
AIG20210000314440,6,1408179916000,어트랙션 기반 VR/AR 콘텐츠 개발 과정,2023-05-04,2023-09-14,22,15,14.0,11,10518900.0,10.0,1.0,40.0,4.0,0.0,0,2023,947,서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리),1,88,700,78.57,68.18,7.95,2629725.0,1,36.36
AIG20220000409247,4,2005053449301,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,2023-07-17,2024-02-08,22,23,22.0,22,10614240.0,72.7,16.0,86.4,19.0,0.0,0,2023,947,서울특별시 마포구 월드컵북로 21 (서교동),0,140,1120,100.0,104.55,8.0,558644.21,1,86.36
AIG20220000409317,2,201705699,클라우드를 활용한 보안 전문가 양성과정,2023-07-24,2024-01-24,22,18,18.0,17,9477000.0,100.0,15.0,100.0,15.0,0.0,0,2023,804,서울특별시 마포구 서강로 136 (노고산동 아이비타워),0,125,1000,94.44,81.82,8.0,631800.0,1,88.24
AIG20220000409247,5,2005053449301,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,2023-08-22,2024-03-19,22,24,22.0,21,10614240.0,44.4,8.0,83.3,15.0,0.0,0,2023,947,서울특별시 마포구 월드컵북로 21 (서교동),0,140,1120,95.45,109.09,8.0,707616.0,1,71.43
AIG20230000412863,1,1198539558000,공공데이터를 활용한 데이터 분석 융합 웹 서비스 개발자 양성,2023-08-30,2024-02-29,22,10,9.0,9,9097920.0,0.0,0.0,37.5,3.0,0.0,0,2023,853,서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩),0,120,960,100.0,45.45,8.0,3032640.0,1,33.33
AIG20230000412790,1,1018527099000,오픈소스를 활용한 자바기반 RPA 응용SW개발자 양성과정,2023-09-05,2024-03-05,22,17,12.0,5,9097920.0,20.0,1.0,40.0,2.0,0.0,0,2023,688,서울특별시 강동구 천호대로 1027 (천호동 동원천호빌딩),0,120,960,41.67,77.27,8.0,4548960.0,1,40.0
AIG20220000409247,6,2005053449301,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,2023-09-11,2024-04-08,22,24,22.0,17,10614240.0,23.1,3.0,61.5,8.0,0.0,0,2023,947,서울특별시 마포구 월드컵북로 21 (서교동),0,140,1120,77.27,109.09,8.0,1326780.0,1,47.06
AIG20230000412863,2,1198539558000,공공데이터를 활용한 데이터 분석 융합 웹 서비스 개발자 양성,2023-10-10,2024-04-12,22,22,20.0,12,9097920.0,25.0,3.0,33.3,4.0,8.3,1,2023,853,서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩),0,120,960,60.0,100.0,8.0,1819584.0,1,41.67
AIG20230000412733,1,1198539558000,퍼블릭 클라우드 기반 인프라 보안 운영(SecOps) 엔지니어 양성,2023-10-23,2024-03-21,22,22,22.0,17,7581600.0,13.3,2.0,46.7,7.0,0.0,0,2023,800,서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩),0,100,800,77.27,100.0,8.0,1083085.71,1,41.18
AIG20220000409247,8,2005053449301,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,2023-10-30,2024-05-31,22,19,15.0,14,10614240.0,33.3,4.0,58.3,7.0,25.0,3,2023,947,서울특별시 마포구 월드컵북로 21 (서교동),0,140,1120,93.33,86.36,8.0,1061424.0,1,71.43
AIG20230000455586,1,1408179916000,유니티 기반 실감형(VR) 콘텐츠 개발,2023-12-14,2024-05-23,22,7,7.0,4,7884860.0,66.7,2.0,66.7,2.0,0.0,0,2023,893,서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리),0,105,832,57.14,31.82,7.92,3942430.0,1,50.0
AIG20230000412733,2,1198539558000,퍼블릭 클라우드 기반 인프라 보안 운영(SecOps) 엔지니어 양성,2023-12-19,2024-05-21,22,18,17.0,14,7581600.0,41.7,5.0,75.0,9.0,0.0,0,2023,800,서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩),0,100,800,82.35,81.82,8.0,842400.0,1,64.29
AIG20200000286653,4,1995025435604,자율형(Autonomy) IoT기반 Reality AI융합 전문가,2023-12-19,2024-07-12,22,25,22.0,17,18435700.0,80.0,12.0,80.0,12.0,0.0,0,2023,967,서울특별시 강서구 화곡로 179 (화곡동 대한상공회의소서울기술교육센터),0,136,950,77.27,113.64,6.99,1536308.33,1,70.59
AIG20230000412645,3,2005053449300,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,2023-12-26,2024-07-15,22,22,21.0,20,9856080.0,16.7,3.0,33.3,6.0,22.2,4,2023,941,서울특별시 강남구 테헤란로 132,0,130,1040,95.24,100.0,8.0,985608.0,1,50.0
AIG20230000455781,1,1198539558000,인공지능 기반 빅데이터 서비스 플랫폼 구축 전문가 양성,2023-12-28,2024-07-16,22,14,14.0,11,9704440.0,10.0,1.0,20.0,2.0,0.0,0,2023,721,서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩),0,129,1024,78.57,63.64,7.94,4852220.0,1,18.18
AIG20230000455591,1,4049870030000,[언리얼엔진5]게임 클라이언트 & 메타버스 프로그래머 양성과정,2023-12-29,2024-07-01,22,26,22.0,19,9097920.0,5.9,1.0,5.9,1.0,5.9,1,2023,900,서울특별시 서초구 사평대로 335 (반포동 금성빌딩),0,120,960,86.36,118.18,8.0,4548960.0,1,10.53
AIG20200000313528,42,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,22,22.0,21,10890000.0,10.0,2.0,30.0,6.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.45,95.65,8.0,1815000.0,1,28.57
AIG20200000313528,48,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,22,21.0,20,10890000.0,25.0,5.0,40.0,8.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.24,95.65,8.0,1361250.0,1,40.0
AIG20200000313528,44,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,21,20.0,19,10890000.0,11.1,2.0,33.3,6.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.0,91.3,8.0,1815000.0,1,31.58
AIG20200000313528,46,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,23,20.0,18,10890000.0,6.3,1.0,25.0,4.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,90.0,100.0,8.0,2722500.0,1,22.22
AIG20200000313528,50,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,23,20.0,20,10890000.0,30.0,6.0,50.0,10.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,100.0,100.0,8.0,1089000.0,1,50.0
AIG20200000313528,41,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,24,22.0,21,10890000.0,25.0,5.0,40.0,8.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.45,104.35,8.0,1361250.0,1,38.1
AIG20200000313528,45,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,22,21.0,20,10890000.0,15.0,3.0,25.0,5.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.24,95.65,8.0,2178000.0,1,25.0
AIG20200000313528,47,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,22,21.0,20,10890000.0,16.7,3.0,22.2,4.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.24,95.65,8.0,2722500.0,1,20.0
AIG20200000313528,43,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,24,22.0,21,10890000.0,14.3,3.0,42.9,9.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.45,104.35,8.0,1210000.0,1,42.86
AIG20200000313528,49,1298212249000,부스트캠프 AI Tech,2023-03-06,2023-08-02,23,21,20.0,19,10890000.0,35.3,6.0,58.8,10.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.0,91.3,8.0,1089000.0,1,52.63
AIG20220000409398,2,1998116246100,Python 활용 빅데이터 기반 금융 솔루션 UI 개발자 양성과정,2023-03-20,2023-10-10,23,25,22.0,18,9643340.0,17.6,3.0,64.7,11.0,0.0,0,2023,786,서울특별시 강남구 테헤란로14길 6,0,135,1012,81.82,108.7,7.5,876667.27,1,61.11
AIG20220000409398,3,1998116246100,Python 활용 빅데이터 기반 금융 솔루션 UI 개발자 양성과정,2023-08-14,2024-02-21,23,23,23.0,22,9643340.0,20.0,4.0,70.0,14.0,5.0,1,2023,786,서울특별시 강남구 테헤란로14길 6,0,127,1012,95.65,100.0,7.97,642889.33,1,68.18
AIG20230000412797,1,2006048523000,엘라스틱서치를 활용한 빅데이터-자바(Java) 융합개발 인재양성,2023-09-18,2024-04-05,23,11,9.0,8,10291320.0,14.3,1.0,57.1,4.0,0.0,0,2023,890,서울특별시 마포구 양화로12길 23,0,135,1080,88.89,47.83,8.0,2572830.0,1,50.0
AIG20230000455669,1,1998116246100,인공지능 분석기반 자율주행 SW 개발자 양성과정,2023-10-31,2024-05-27,23,16,15.0,9,10424700.0,25.0,2.0,25.0,2.0,0.0,0,2023,1000,서울특별시 강남구 테헤란로14길 6,0,138,1100,60.0,69.57,7.97,5212350.0,1,22.22
AIG20200000313528,54,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,19,18.0,17,10890000.0,5.9,1.0,11.8,2.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,94.44,82.61,8.0,5445000.0,1,11.76
AIG20200000313528,58,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,18,17.0,15,10890000.0,30.8,4.0,30.8,4.0,7.7,1,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,88.24,78.26,8.0,2178000.0,1,33.33
AIG20200000313528,52,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,21,16.0,16,10890000.0,7.1,1.0,28.6,4.0,14.3,2,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,100.0,91.3,8.0,1815000.0,1,37.5
AIG20200000313528,56,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,22,22.0,21,10890000.0,28.6,6.0,42.9,9.0,4.8,1,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,95.45,95.65,8.0,1089000.0,1,47.62
AIG20200000313528,60,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,18,17.0,16,10890000.0,21.4,3.0,42.9,6.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,94.12,78.26,8.0,1815000.0,1,37.5
AIG20200000313528,51,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,21,18.0,16,10890000.0,6.3,1.0,37.5,6.0,6.3,1,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,88.89,91.3,8.0,1555714.29,1,43.75
AIG20200000313528,53,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,18,18.0,16,10890000.0,12.5,2.0,31.3,5.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,88.89,78.26,8.0,2178000.0,1,31.25
AIG20200000313528,59,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,18,17.0,16,10890000.0,14.3,2.0,28.6,4.0,0.0,0,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,94.12,78.26,8.0,2722500.0,1,25.0
AIG20200000313528,55,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,22,18.0,16,10890000.0,0.0,0.0,7.1,1.0,7.1,1,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,88.89,95.65,8.0,5445000.0,1,12.5
AIG20200000313528,57,1298212249000,부스트캠프 AI Tech,2023-11-06,2024-04-02,23,23,21.0,19,10890000.0,18.8,3.0,31.3,5.0,6.3,1,2023,950,경기도 성남시 분당구 황새울로 246 (수내동 도담빌딩),0,100,800,90.48,100.0,8.0,1815000.0,1,31.58
AIG20200000286666,11,1998006504500,데이터기반 인공지능 시스템 엔지니어 양성 과정,2023-01-30,2023-07-06,24,19,16.0,11,10160480.0,20.0,2.0,20.0,2.0,10.0,1,2023,775,서울특별시 강남구 학동로 171 (논현동 삼익악기 빌딩),0,110,880,68.75,79.17,8.0,3386826.67,1,27.27
AIG20220000366725,3,1998498932812,"프로젝트기반 풀스택(프론트,백엔드) 개발자(자바,스프링,리액트) 양성",2023-02-08,2023-09-18,24,25,13.0,11,11002790.0,50.0,5.0,70.0,7.0,0.0,0,2023,872,경기도 성남시 분당구 구미동 돌마로 46,0,146,1161,84.62,104.17,7.95,1571827.14,1,63.64
AIG20220000412368,2,202001423,[RedHat] 하이브리드 클라우드 엔지니어 양성,2023-02-20,2023-08-16,24,27,23.0,19,17424000.0,25.0,4.0,43.8,7.0,6.3,1,2023,712,서울특별시 중구 세종대로 39,0,120,960,82.61,112.5,8.0,2178000.0,1,42.11
AIG20210000314466,24,2003007438A00,멀티잇 데이터 분석&엔지니어(Python),2023-02-20,2023-07-31,24,34,23.0,18,16552800.0,13.3,2.0,40.0,6.0,6.7,1,2023,836,서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스),0,120,956,78.26,141.67,7.97,2364685.71,1,38.89
